source;target;Dijkstra-time;Dijkstra-iteration;Bidirectional Dijkstra-time;Bidirectional Dijkstra-iteration;
2794;9250;15;4712;14;3502
5040;7114;17;4712;15;3502
9774;3549;14;4712;6;3502
3598;6833;15;4712;10;3502
4817;5020;20;4712;19;3502
3255;1423;11;4712;8;3502
2887;3154;16;4712;14;3502
4413;5413;17;4712;13;3502
1485;2611;12;4712;7;3502
7306;613;18;4712;16;3502
5080;8976;8;4712;6;3502
7918;2434;18;4712;17;3502
4540;2753;20;4712;13;3502
6982;1636;4;4712;4;3502
6894;9485;13;4712;10;3502
9175;2517;15;4712;15;3502
2177;1065;13;4712;13;3502
443;2251;14;4712;11;3502
1852;1323;10;4712;11;3502
8210;8306;4;4712;1;3502
7645;89;18;4712;17;3502
6969;1413;10;4712;6;3502
3543;9379;20;4712;17;3502
9880;6361;3;4712;3;3502
9047;6874;19;4712;11;3502
197;3191;1;4712;2;3502
661;8347;18;4712;11;3502
5287;5427;7;4712;7;3502
6677;764;18;4712;20;3502
5653;5677;20;4712;22;3502
5612;1378;17;4712;17;3502
7356;2916;3;4712;2;3502
8000;861;12;4712;11;3502
4143;2386;0;4712;1;3502
281;8433;19;4712;18;3502
4473;872;16;4712;13;3502
1156;9921;2;4712;1;3502
702;5014;21;4712;23;3502
2758;6089;16;4712;10;3502
5519;9479;24;4712;27;3502
524;2856;22;4712;21;3502
6573;3607;2;4712;2;3502
8353;2968;6;4712;5;3502
5364;2898;18;4712;16;3502
5066;3180;12;4712;12;3502
921;9483;16;4712;14;3502
475;5942;1;4712;0;3502
2783;3925;21;4712;14;3502
9724;4226;23;4712;19;3502
770;4770;20;4712;22;3502
9030;8802;4;4712;4;3502
6390;4565;5;4712;3;3502
9272;9766;22;4712;20;3502
186;9318;18;4712;12;3502
5654;8823;11;4712;12;3502
4534;2530;20;4712;20;3502
7488;2225;6;4712;3;3502
8388;3931;20;4712;13;3502
8385;3915;8;4712;4;3502
1867;771;20;4712;24;3502
2206;8708;18;4712;11;3502
3013;6193;15;4712;12;3502
4382;7660;8;4712;7;3502
8339;1118;11;4712;12;3502
2841;2876;17;4712;14;3502
5671;2783;19;4712;16;3502
3033;1619;5;4712;5;3502
6766;879;5;4712;4;3502
9997;7406;22;4712;19;3502
3952;4775;0;4712;0;3502
9837;2162;17;4712;15;3502
6048;5341;14;4712;8;3502
375;7721;18;4712;18;3502
9023;5575;18;4712;20;3502
232;3527;18;4712;17;3502
8157;2570;0;4712;2;3502
262;6232;0;4712;1;3502
9183;868;6;4712;4;3502
6922;3113;9;4712;5;3502
764;4881;15;4712;18;3502
6299;9327;5;4712;3;3502
545;4366;17;4712;19;3502
2821;4903;11;4712;6;3502
1989;5640;19;4712;13;3502
7145;9339;6;4712;7;3502
7606;528;19;4712;21;3502
5198;9806;12;4712;6;3502
2082;6509;20;4712;18;3502
7157;7989;11;4712;6;3502
3266;7662;26;4712;19;3502
6522;8929;6;4712;4;3502
3297;5771;13;4712;6;3502
4470;1629;19;4712;17;3502
1882;870;17;4712;10;3502
2929;3104;9;4712;8;3502
4799;868;11;4712;10;3502
8821;4704;19;4712;18;3502
4998;7730;17;4712;10;3502
5727;5316;17;4712;15;3502
4926;9765;17;4712;12;3502
7358;9283;17;4712;18;3502
8527;9826;5;4712;5;3502
3981;8046;18;4712;18;3502
9855;1351;12;4712;9;3502
877;2807;11;4712;12;3502
4945;1956;19;4712;18;3502
6987;1757;13;4712;6;3502
4536;5993;20;4712;12;3502
7346;5909;1;4712;0;3502
9098;3614;7;4712;3;3502
3033;4886;15;4712;14;3502
4640;9209;14;4712;13;3502
4877;4081;14;4712;8;3502
3945;9007;10;4712;9;3502
9113;6972;2;4712;1;3502
589;522;18;4712;17;3502
7777;1353;6;4712;5;3502
2831;4675;13;4712;8;3502
911;9175;18;4712;12;3502
1372;477;15;4712;12;3502
