source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
255;5385;13;6376;5321;50;10;3975;5321;50
3663;2347;15;9377;11584;103;20;7401;11584;103
1803;8116;8;3639;4857;43;6;1842;4857;43
1813;9646;15;9361;8585;75;15;5893;8585;75
6651;8897;0;91;566;5;0;48;566;5
4528;4665;14;7789;7011;67;17;6226;7011;67
195;361;13;8225;8959;82;15;5951;8959;82
9363;6980;13;7180;5822;55;11;4047;5822;55
927;4201;19;9816;10885;102;18;7175;10885;102
6340;3095;6;2866;3971;36;5;1988;3971;36
2756;9870;16;7761;8516;79;15;6140;8516;79
2704;9604;10;4335;4072;38;7;2353;4072;38
3380;6638;15;9106;7095;65;14;5320;7095;65
4383;7342;7;3108;3915;47;6;2167;3915;47
8928;70;14;9558;11867;101;20;7472;11867;101
6754;3781;10;5051;7792;72;12;4433;7792;72
2313;1292;18;8649;9066;98;15;5836;9066;98
8777;8751;6;3300;4943;45;8;2844;4943;45
5743;1808;16;7542;7362;68;15;5787;7362;68
7537;9669;9;4422;4898;40;5;1785;4898;40
9114;2836;11;5751;5539;49;11;3613;5539;49
3450;6903;0;637;1669;14;3;406;1669;14
9879;4405;2;847;1795;19;1;360;1795;19
7383;2413;9;4235;3927;35;7;2178;3927;35
3978;2036;14;8061;7610;68;13;4681;7610;68
207;7739;7;3521;5126;47;8;2749;5126;47
9586;7718;12;8278;9228;79;16;5922;9228;79
5072;3439;12;6146;4668;46;7;2619;4668;46
9946;1444;10;4681;6929;63;12;4020;6929;63
531;9307;17;7856;8808;56;16;4301;8808;56
3307;4720;1;529;1360;12;1;273;1360;12
874;9305;12;5537;4625;49;11;2986;4625;49
4063;8373;1;339;1654;17;1;298;1654;17
7638;9520;10;5567;7459;66;14;4572;7459;66
8960;25;7;3958;4478;46;8;2535;4478;46
7510;4562;14;7415;7926;76;18;6400;7926;76
6495;4018;13;7632;8545;80;14;5218;8545;80
9705;9807;15;8829;7073;57;12;4596;7073;57
4625;1633;0;126;659;6;1;80;659;6
1397;42;4;1248;2094;21;1;524;2094;21
8147;1360;9;5049;5252;49;10;3570;5252;49
1472;1205;3;1318;2139;24;2;639;2139;24
8863;5844;13;7525;9014;80;15;5553;9014;80
5339;11;13;8535;6464;58;14;4779;6464;58
23;3359;10;4886;5586;52;12;3487;5586;52
4046;9018;13;8063;7222;61;15;5720;7222;61
3485;3173;11;5059;4254;38;7;2084;4254;38
158;2956;7;3679;3802;34;7;1991;3802;34
8293;9000;14;9602;11143;96;19;7416;11143;97
9819;4608;5;2571;5069;47;7;2242;5069;47
4834;5266;7;3595;4523;40;7;1940;4523;40
7415;170;1;480;1311;11;1;264;1311;11
9821;5662;7;3561;4804;47;8;2370;4804;47
2769;2915;4;1265;2765;24;3;881;2765;24
3093;2020;8;4551;5150;46;8;2735;5150;46
639;6366;7;4118;4060;38;8;2362;4060;38
8416;2991;10;5539;6634;59;10;3779;6634;59
5274;3577;12;6793;8450;23;10;3697;8450;23
879;3501;2;608;1506;13;1;332;1506;13
1523;7324;6;2034;3628;35;6;1390;3628;35
7839;3682;16;9817;10273;96;19;7219;10273;96
2356;1041;7;3533;5864;53;9;3148;5864;53
9836;5481;0;98;587;7;1;56;587;7
6449;9280;13;8614;7300;65;17;6159;7300;65
8352;7737;2;1183;2522;24;2;758;2522;24
236;4597;12;6818;7068;70;14;5286;7068;70
889;8591;13;8382;6594;53;14;4922;6594;53
8312;6608;13;8250;8620;75;17;6456;8620;75
3065;2654;13;8637;7875;69;18;6416;7875;69
2950;3337;10;5851;4631;47;7;2457;4631;47
8023;8800;2;893;1782;18;2;476;1782;18
1787;8638;17;9802;10047;89;19;7096;10047;89
5539;4391;2;541;1736;13;1;342;1736;13
5683;7995;15;8367;8635;86;17;6737;8635;86
854;9892;14;7432;5515;50;9;3501;5515;50
5806;5413;13;6794;5333;45;11;3803;5333;45
3575;6963;15;8375;9011;78;18;6776;9011;78
1448;5475;3;821;1736;16;2;442;1736;16
3530;897;11;6326;8321;72;15;5455;8321;72
6231;2889;14;8162;7314;65;17;5971;7314;65
4020;1323;3;1489;2704;22;3;1031;2704;22
6461;3362;14;9082;10140;85;19;7078;10140;85
1241;981;8;2156;2822;25;3;806;2822;25
7069;6425;4;1720;3590;33;6;1475;3590;33
7894;2884;9;4923;4263;45;7;2151;4263;45
5099;9252;12;6964;8047;72;14;4842;8047;72
2971;537;3;1832;2583;24;2;963;2583;24
364;3246;12;6337;6175;52;12;3832;6175;52
5056;1274;14;8383;7794;66;15;5336;7794;66
1021;4000;3;1294;2209;22;3;500;2209;22
1624;4030;10;5295;5765;54;11;3758;5765;54
5711;5659;10;4815;5871;53;9;3503;5871;53
9859;7204;14;8499;8931;84;15;5342;8931;84
9103;6244;12;6767;7851;73;13;4659;7851;73
5773;8145;14;9228;7907;69;16;5662;7907;69
2020;9532;13;6360;7530;68;13;4350;7530;68
9108;7316;7;3431;3665;33;6;1862;3665;33
4818;8427;14;8877;10493;97;18;7061;10493;97
1207;6392;14;7909;7072;67;13;4561;7072;67
1739;8825;4;2113;3238;31;5;1434;3238;31
329;8181;12;6330;8374;73;12;4600;8374;73
213;3913;6;2213;2795;25;4;1075;2795;25
4901;1475;13;8670;8180;72;17;6447;8180;72
5943;8514;13;7081;7984;74;15;6108;7984;74
6236;9741;9;4525;4577;45;10;3000;4577;45
8077;9338;1;1009;1915;19;3;541;1915;19
1161;5694;0;522;1393;14;2;269;1393;14
7115;4625;14;8700;6903;54;18;5471;6903;54
6614;3626;13;6577;5453;49;10;3532;5453;49
4093;7016;1;482;1439;14;2;312;1439;14
4616;299;0;477;1212;12;1;264;1212;12
477;6957;10;4740;4131;40;6;2416;4131;40
1796;9687;2;832;1735;17;2;424;1735;17
7214;9748;1;378;2160;14;0;272;2160;14
1429;474;7;3534;4488;42;6;2331;4488;42
6965;6627;1;398;1245;12;1;256;1245;12
8166;3126;0;462;1284;17;1;224;1284;17
7816;3466;10;5483;4576;38;9;2931;4576;38
3513;1875;7;3918;4935;48;8;2543;4935;48
1198;5501;15;9848;10629;95;17;7100;10629;95
8314;9796;2;267;1009;11;0;136;1009;11
7830;4895;12;7052;7919;73;14;4998;7919;73
2414;8;8;4610;5940;57;12;3679;5940;57
1284;4941;9;4902;5667;47;10;3558;5667;47
7589;3337;14;8528;6294;59;12;4033;6294;60
4246;1044;2;1217;2594;23;4;780;2594;23
1438;7045;6;1836;3152;31;4;1236;3152;31
8805;3872;13;7982;7404;66;18;5775;7404;66
3994;3079;9;4940;5912;61;9;3075;5912;61
9462;1586;14;8376;6734;67;13;4637;6734;67
1592;4770;14;8775;9145;90;19;7005;9145;90
1504;3884;14;7558;5182;49;7;2943;5182;49
5712;7097;2;512;1383;13;2;294;1383;13
5160;5148;11;6127;6180;58;13;4252;6180;58
6555;3117;9;4273;5352;51;7;2655;5352;51
5704;8756;15;8595;9825;92;18;7127;9825;93
7615;9507;6;2986;3852;38;10;2081;3852;38
6414;8898;18;9459;10227;100;18;6972;10227;100
8105;3121;4;1853;2664;24;3;1057;2664;24
3744;7873;12;6649;7325;67;15;5408;7325;66
9571;6390;2;1030;1920;22;1;574;1920;22
5198;9450;14;9770;9788;93;19;7044;9788;93
7717;8019;12;7264;6119;53;12;3963;6119;53
7744;584;14;9590;9473;91;15;5848;9473;89
7079;8618;11;6351;6710;57;10;3775;6710;57
9390;103;11;6292;6200;56;15;4884;6200;56
9060;5617;8;4045;3797;37;5;1799;3797;37
494;7048;6;2662;3087;30;5;1349;3087;30
2123;1379;11;5835;6588;61;11;3133;6588;60
9096;5780;9;3304;3708;36;4;1748;3708;36
7279;6435;4;1322;2199;21;2;692;2199;21
7222;2234;7;2661;3461;34;5;1531;3461;34
5487;558;4;2423;2992;28;5;1326;2992;28
2183;2487;4;1945;4544;38;5;1755;4544;38
2319;9740;10;5143;7752;74;13;4510;7752;74
9874;6721;2;1120;1990;16;1;544;1990;16
1653;3154;12;5974;5558;54;11;4195;5558;54
6120;3568;8;3568;3663;27;5;1820;3663;27
512;7864;10;5614;5502;47;12;4239;5502;47
4738;1257;7;3103;4141;43;6;2210;4141;43
3969;130;14;8449;6343;53;14;4809;6343;53
4682;4057;13;6420;6270;56;11;4198;6270;56
622;3005;9;5015;6197;59;11;4014;6197;59
5125;8682;16;6991;7611;57;16;5284;7611;57
4220;440;12;6351;8885;80;15;5608;8885;80
6653;5093;4;1555;3288;30;4;1149;3288;30
9642;6300;7;3306;5755;56;8;2952;5755;56
5853;6116;13;8951;9641;85;18;7264;9641;85
8061;1609;4;1646;2475;24;3;817;2475;24
3430;5506;10;5284;6711;65;14;4661;6711;65
9749;3406;12;6779;7477;72;10;4134;7477;72
7871;9074;6;2573;3627;39;4;1514;3627;39
5294;2324;12;6556;6763;59;12;4214;6763;59
8841;5721;12;7784;7879;73;17;5967;7879;73
6482;5208;13;7614;5710;55;14;4367;5710;55
4640;6089;6;2947;4990;46;8;2496;4990;46
1084;4628;9;5112;6174;55;11;4457;6174;55
2269;267;4;1475;2286;21;3;691;2286;21
232;3321;10;5654;7739;63;13;4554;7739;63
5288;8375;4;2345;2989;30;5;1139;2989;30
4790;2043;4;1404;2330;23;3;784;2330;23
859;3955;14;8983;7384;73;16;5497;7384;73
2126;7545;0;191;991;9;0;158;991;9
3922;8918;9;4075;5953;58;8;2746;5953;58
6957;4935;15;8380;7906;75;17;6351;7906;75
8559;9880;7;3492;4981;51;9;2811;4981;51
3613;634;5;2191;2819;26;3;1113;2819;26
3722;824;6;3304;4818;43;9;2884;4818;43
4435;4751;4;2129;3842;32;4;1447;3842;32
6773;9337;14;9859;9880;92;22;6780;9880;92
2737;1592;8;2889;3224;33;5;1398;3224;33
7757;6042;14;7987;6562;59;13;4525;6562;59
4060;9684;8;4467;3974;33;7;2188;3974;33
9340;9473;0;329;1116;12;1;190;1116;12
7976;4746;13;7247;6907;66;13;4337;6907;66
5164;7955;9;3986;3744;30;5;1868;3744;30
4431;466;4;2299;5009;42;7;2054;5009;42
1750;4722;15;9851;9724;86;17;6558;9724;86
7424;2560;4;2130;4029;37;7;1730;4029;37
6008;3891;12;6635;7297;69;15;4401;7297;70
8036;4526;6;3168;4285;45;5;1787;4285;45
3253;3339;0;452;1238;16;2;228;1238;15
1244;9556;13;8378;7621;74;13;5217;7621;74
6503;2694;9;4083;4275;37;8;2575;4275;37
6407;743;9;5109;6669;59;15;4306;6669;59
6160;5876;5;2405;3798;32;5;1572;3798;32
4448;539;12;6238;6260;53;11;3551;6260;53
1917;9265;13;9095;7529;64;17;5813;7529;64
7827;5878;12;6886;5753;59;12;3885;5753;59
9419;8863;6;3189;3483;34;4;1371;3483;34
4080;1955;8;3445;5060;45;8;3078;5060;45
1668;2145;18;9698;10871;105;19;7387;10871;105
5224;4896;1;310;1334;13;0;216;1334;13
5330;4598;11;5105;4571;39;8;2894;4571;39
7092;1285;9;4641;5879;56;11;3789;5879;56
5540;2737;4;1951;3489;35;4;1346;3489;35
7446;3808;1;658;1550;16;1;386;1550;16
238;4385;7;3043;4797;37;6;2250;4797;37
2807;1489;11;6072;6140;60;16;4972;6140;60
970;4882;9;4472;4972;45;10;3082;4972;45
9247;3199;14;9144;6180;56;9;3581;6180;56
9965;1087;10;4799;5029;46;10;3156;5029;46
2003;9414;6;3492;3816;33;7;2161;3816;33
9989;65;6;3215;4493;44;8;2701;4493;44
3144;6142;14;8877;9746;87;19;6875;9746;87
3838;265;8;3820;5330;49;10;3346;5330;49
8741;2649;14;8618;5658;53;9;3276;5658;53
5012;1638;7;3326;4495;39;5;1870;4495;39
3495;9304;14;8546;9574;83;16;6567;9574;83
418;7476;8;3126;4196;43;6;2080;4196;43
5711;442;13;6240;7091;62;13;3897;7091;62
8009;5361;11;4985;5466;50;8;3044;5466;50
9494;6595;14;8274;8564;82;16;6631;8564;82
8604;1117;14;8209;9028;88;14;5322;9028;88
4160;645;17;9916;8809;80;15;5851;8809;81
4120;7853;7;3371;4303;33;8;2486;4303;33
8046;429;11;5476;6431;55;11;4127;6431;54
2321;9708;10;5550;5037;43;10;3463;5037;43
8573;4124;4;2005;2704;25;4;1009;2704;26
7768;1455;7;2957;3277;32;5;1541;3277;32
317;176;2;659;1562;18;2;367;1562;18
9097;6083;9;4509;5294;44;10;3423;5294;44
652;9615;12;6491;6096;55;17;4886;6096;55
4832;6198;14;8631;6362;68;14;4769;6362;68
7920;8192;4;1724;2959;31;3;1130;2959;31
3451;6206;9;4605;4548;38;7;2723;4548;38
7315;1814;14;7816;8917;82;16;6291;8917;82
1563;8714;14;9517;6627;64;10;3599;6627;64
1688;4137;7;3820;5978;56;10;3323;5978;58
9380;6835;11;5813;4842;43;7;2493;4842;42
5437;5826;12;6886;6695;56;16;5464;6695;56
6468;3022;10;6101;8799;82;14;5127;8799;82
5817;1411;8;4169;4740;43;7;2669;4740;43
896;7873;8;3320;4361;42;8;2605;4361;42
9924;2961;10;3763;3624;33;6;1367;3624;33
9210;4719;15;9315;7155;72;15;5227;7155;72
9254;8592;13;8493;8144;73;15;6150;8144;73
9615;4546;7;2913;3301;32;4;1301;3301;32
3095;5689;7;3293;4580;42;8;2471;4580;42
6540;5716;7;3350;3468;33;5;1505;3468;33
8598;3930;10;4802;6155;57;11;3796;6155;57
5761;8634;11;5423;5796;53;8;2884;5796;53
1334;7162;8;3427;6073;60;13;3098;6073;60
7870;846;9;4710;5842;49;10;3459;5842;49
2546;5271;14;7505;6882;56;15;5034;6882;56
8090;9511;3;1990;3409;35;5;1343;3409;35
3888;398;2;915;2070;24;2;635;2070;24
7986;9703;12;4985;6198;56;10;3397;6198;56
7043;4135;14;7949;5651;51;10;3658;5651;51
7246;5713;14;7830;7024;62;14;5621;7024;62
1931;3290;7;3555;4195;41;7;2046;4195;41
143;2548;14;8275;8718;76;13;5224;8718;76
8600;3761;4;1384;2871;26;2;1063;2871;26
6501;681;13;7679;7204;67;14;5124;7204;67
6988;5068;9;5385;6264;61;10;3517;6264;61
9725;1989;0;212;895;11;1;134;895;11
5134;9979;14;8355;7624;72;16;5949;7624;72
6920;5947;12;5595;4470;39;8;2820;4470;39
3498;3020;8;3980;3831;30;7;2068;3831;30
5894;5809;8;4539;4843;53;9;2778;4843;53
213;5505;11;4666;4155;38;6;1694;4155;38
1537;4381;7;3325;5568;55;9;2986;5568;55
3391;5053;2;984;2270;17;1;512;2270;17
7127;877;11;5078;7619;55;9;3811;7619;55
3985;9211;10;4435;5409;52;8;2976;5409;52
4143;3072;12;6495;7694;77;15;5442;7694;77
3046;1018;14;6989;6084;53;12;4069;6084;53
4860;5683;8;3594;4155;40;6;2088;4155;40
4838;5113;15;8404;8507;78;17;6580;8507;78
5103;8620;5;2196;3275;29;5;1476;3275;29
4190;219;5;2402;3124;31;3;1235;3124;31
2182;1405;9;4257;5906;52;10;3658;5906;52
1083;7463;5;2581;3054;29;4;1263;3054;29
2451;2085;15;9729;7238;69;18;4740;7238;69
2612;4832;7;2756;3153;31;5;1371;3153;31
3112;2025;9;4314;6232;16;6;2617;6232;16
7512;8251;14;8695;9412;87;18;6730;9412;87
4414;3114;13;8150;6406;68;10;3138;6406;68
2556;6962;7;4026;5538;47;9;3258;5538;47
1669;5363;7;3290;3676;28;5;1371;3676;28
135;6692;10;5996;6816;58;14;5084;6816;58
8998;1906;11;5089;6319;58;11;4192;6319;58
6361;9270;13;7223;6052;56;13;4642;6052;56
1060;6640;9;4309;5495;54;8;3036;5495;54
5893;1947;1;177;767;6;0;83;767;6
5185;5039;3;1001;2491;24;3;695;2491;24
4112;6091;8;4227;6713;62;11;3800;6713;62
4108;8223;14;7020;5107;47;11;3135;5107;46
1058;8563;6;2508;3031;27;3;1285;3031;27
5719;876;15;9560;7385;62;13;4842;7385;62
3241;1080;12;8621;9741;91;14;4931;9741;91
5175;8648;1;692;1564;15;2;370;1564;15
492;2169;9;4897;4655;46;8;2341;4655;46
7430;3393;12;6579;4962;45;9;3210;4962;45
5165;4561;3;1384;2246;19;3;716;2246;19
3602;1502;10;5185;5946;64;14;4512;5946;64
1016;3318;4;2471;2990;30;5;1242;2990;30
3448;7067;15;9720;8816;82;16;6435;8816;82
9192;2545;14;7668;6217;56;13;4456;6217;56
3211;9646;4;1532;2333;18;2;584;2333;18
9289;698;2;541;1398;13;0;293;1398;13
9758;2038;10;5451;5194;46;12;3547;5194;46
4248;4511;16;7714;6658;61;15;5047;6658;61
754;8768;13;7791;6771;60;15;5668;6771;61
1494;9616;11;6262;5961;55;12;3950;5961;55
1480;2469;13;8611;9715;90;21;6947;9715;90
4251;6651;9;4137;3908;32;6;2089;3908;32
3832;6355;1;576;1460;15;1;297;1460;15
9768;7263;3;1104;2675;23;2;801;2675;23
666;2373;11;5863;6907;65;14;5154;6907;65
965;6015;3;725;1640;13;1;361;1640;13
5826;8066;3;1144;2055;20;1;581;2055;20
6729;3221;3;955;1867;17;2;448;1867;17
8089;8496;0;180;843;9;1;123;843;9
9687;9264;10;5707;5477;48;12;3899;5477;48
8854;498;13;7247;9009;86;14;5173;9009;86
1157;7963;10;4484;5812;56;12;4037;5812;56
187;6693;1;705;1564;16;2;350;1564;16
7640;1291;14;9174;9472;80;18;6955;9472;80
4300;9043;13;6931;7854;68;13;5212;7854;68
7724;4693;14;7449;9318;86;12;4564;9318;86
2794;9250;12;6058;6097;52;13;4237;6097;52
5040;7114;12;7066;6971;63;14;5011;6971;63
9774;3549;8;3965;3794;41;5;1869;3794;41
3598;6833;10;5240;5116;48;8;3161;5116;48
4817;5020;13;8759;8964;81;18;6821;8964;81
3255;1423;7;3569;4775;43;8;2469;4775;43
2887;3154;13;5845;6260;60;13;4412;6260;60
4413;5413;12;6442;5869;49;12;4475;5869;49
1485;2611;8;4076;3838;33;6;1840;3838;33
7306;613;11;6197;7636;62;15;5372;7636;62
5080;8976;5;2439;4173;40;5;2080;4173;39
7918;2434;13;7564;7762;66;16;6188;7762;66
4540;2753;15;9365;7765;73;12;4675;7765;73
6982;1636;4;1484;2335;21;2;850;2335;21
6894;9485;10;4851;5302;45;10;3322;5302;45
9175;2517;10;6185;6356;60;13;4636;6356;60
2177;1065;10;5307;6327;64;12;4608;6327;64
443;2251;10;5073;5093;44;11;3506;5093;44
1852;1323;11;4136;4471;40;8;2606;4471;40
8210;8306;3;985;1897;16;1;494;1897;16
7645;89;13;8392;8571;78;17;6402;8571;78
6969;1413;7;3431;3585;34;6;1847;3585;34
3543;9379;14;8903;8801;83;17;6641;8801;83
9880;6361;4;1271;2096;21;2;644;2096;21
9047;6874;15;9693;7358;65;12;3777;7358;65
197;3191;1;453;1250;13;1;250;1250;13
661;8347;15;8691;6940;51;11;3927;6940;51
5287;5427;5;2703;3876;34;6;1884;3876;34
6677;764;14;9553;9911;94;18;6877;9911;94
5653;5677;14;9617;11611;109;18;7372;11611;109
5612;1378;17;7111;7076;59;16;5830;7076;59
7356;2916;2;1008;1954;17;1;498;1954;17
8000;861;9;3945;5785;58;10;3455;5785;58
4143;2386;0;48;423;6;1;50;423;6
281;8433;14;8827;9110;82;15;5474;9110;82
4473;872;12;6257;7002;66;11;4019;7002;66
1156;9921;1;583;1448;15;1;373;1448;15
702;5014;14;9778;11160;108;18;7247;11160;108
2758;6089;10;4631;4213;35;8;2449;4213;35
5519;9479;12;7571;9068;81;17;6656;9068;81
524;2856;14;8491;8098;72;17;6595;8098;72
6573;3607;1;392;1182;13;1;202;1182;13
8353;2968;4;1733;3513;32;4;1442;3513;32
5364;2898;11;6212;6977;64;16;4938;6977;64
5066;3180;10;4127;6708;67;11;3614;6708;67
921;9483;10;5665;6658;51;12;4483;6658;51
475;5942;1;178;1038;10;0;121;1038;10
2783;3925;14;9005;8847;55;16;4610;8847;55
9724;4226;14;8746;8225;71;13;4783;8225;72
770;4770;14;8859;9769;88;18;6935;9769;88
9030;8802;4;1635;2573;25;2;871;2573;25
6390;4565;3;1265;2364;23;2;814;2364;23
9272;9766;15;9157;8291;65;16;6287;8291;65
186;9318;13;6648;5904;53;11;3884;5904;53
5654;8823;8;4009;7212;64;11;3625;7212;64
4534;2530;16;9055;10192;103;19;7124;10192;103
7488;2225;3;1045;1941;20;1;552;1941;20
8388;3931;14;8024;5583;52;9;3213;5583;52
8385;3915;5;2036;3421;32;5;1356;3421;32
1867;771;13;8618;7056;59;15;5618;7056;60
2206;8708;12;6630;5260;50;8;3018;5260;50
3013;6193;12;5954;7669;72;12;4274;7669;72
4382;7660;6;3118;3806;41;6;2004;3806;41
8339;1118;10;4504;6121;55;11;3977;6121;55
2841;2876;12;7071;6904;67;14;4981;6904;67
5671;2783;13;7506;7207;73;14;5299;7207;65
3033;1619;4;1771;3245;29;4;1273;3245;29
6766;879;3;1379;2977;27;3;1032;2977;27
9997;7406;16;9361;9451;78;19;6137;9451;78
3952;4775;0;74;504;7;1;43;504;7
9837;2162;12;6549;6878;62;15;5377;6878;62
6048;5341;10;5139;4304;36;8;2584;4304;36
375;7721;14;7173;7367;68;15;5837;7367;68
9023;5575;16;9766;10263;96;19;7156;10263;96
232;3527;12;7676;9215;88;17;6183;9215;88
8157;2570;0;367;1136;11;2;173;1136;11
262;6232;0;199;877;10;0;85;877;10
9183;868;5;2049;2853;27;3;1147;2853;27
6922;3113;6;2681;3120;28;3;1398;3120;28
764;4881;11;5586;7214;64;13;4800;7214;64
6299;9327;4;1624;3279;33;3;972;3279;33
545;4366;13;7891;8345;78;17;6431;8345;78
2821;4903;10;3749;3690;39;7;1919;3690;39
1989;5640;15;8981;7533;73;14;4798;7533;73
7145;9339;4;2275;4865;48;7;2018;4865;48
7606;528;14;9861;11392;105;19;7415;11392;105
5198;9806;9;3899;4582;41;7;2209;4582;41
2082;6509;14;9937;9676;93;17;6289;9676;93
7157;7989;7;3420;3754;34;6;2068;3754;34
3266;7662;13;8062;8468;75;18;6555;8468;75
6522;8929;4;2354;2920;24;3;1175;2920;24
3297;5771;10;4946;5447;49;6;2337;5447;49
4470;1629;13;8294;7727;70;15;6036;7727;70
1882;870;13;6736;4888;50;10;2913;4888;50
2929;3104;7;3203;5373;43;8;2753;5373;43
4799;868;7;3687;6287;55;9;3276;6287;55
8821;4704;14;9708;9271;80;16;6283;9271;80
4998;7730;13;6898;5136;46;9;3519;5136;46
5727;5316;10;5394;6467;54;14;4534;6467;54
4926;9765;12;6968;6578;65;11;3817;6578;65
7358;9283;12;7362;9247;85;17;6167;9247;85
8527;9826;3;1838;4020;41;5;1560;4020;41
3981;8046;14;8298;9569;79;17;6026;9569;79
9855;1351;8;4707;4351;40;8;2741;4351;40
877;2807;9;4292;5838;53;14;3724;5838;53
4945;1956;16;9727;9697;79;17;6310;9697;79
6987;1757;10;4415;4228;40;7;2195;4228;40
4536;5993;12;6434;5325;49;10;3878;5325;49
7346;5909;1;130;950;10;0;95;950;10
9098;3614;4;2282;2872;30;3;1150;2872;30
3033;4886;12;6203;6783;67;13;3694;6783;67
4640;9209;11;5356;7145;75;13;4550;7145;75
4877;4081;9;5162;4302;38;7;2067;4302;38
3945;9007;9;4095;5301;42;8;2912;5301;42
9113;6972;1;681;1569;16;1;337;1569;16
589;522;14;7504;7150;62;15;5546;7150;62
7777;1353;5;2294;2887;27;4;1153;2887;27
