source;target;path length;path weight;Dijkstra time;Dijkstra iteration;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;
9462;1586;48;4966;25;4712;18;3502
1592;4770;48;4966;24;4712;28;3502
1504;3884;48;4966;22;4712;12;3502
5712;7097;48;4966;2;4712;1;3502
5160;5148;48;4966;19;4712;16;3502
6555;3117;48;4966;14;4712;10;3502
5704;8756;48;4966;23;4712;24;3502
7615;9507;48;4966;11;4712;8;3502
6414;8898;48;4966;23;4712;24;3502
8105;3121;48;4966;8;4712;4;3502
3744;7873;48;4966;26;4712;21;3502
9571;6390;48;4966;4;4712;4;3502
5198;9450;48;4966;23;4712;25;3502
7717;8019;48;4966;22;4712;15;3502
7744;584;48;4966;24;4712;22;3502
7079;8618;48;4966;20;4712;14;3502
9390;103;48;4966;20;4712;20;3502
9060;5617;48;4966;25;4712;12;3502
494;7048;48;4966;11;4712;7;3502
2123;1379;48;4966;21;4712;12;3502
9096;5780;48;4966;12;4712;9;3502
7279;6435;48;4966;5;4712;4;3502
7222;2234;48;4966;11;4712;6;3502
5487;558;48;4966;10;4712;5;3502
2183;2487;48;4966;8;4712;7;3502
2319;9740;48;4966;17;4712;17;3502
9874;6721;48;4966;5;4712;2;3502
1653;3154;48;4966;20;4712;16;3502
6120;3568;48;4966;14;4712;12;3502
512;7864;48;4966;21;4712;18;3502
4738;1257;48;4966;13;4712;10;3502
3969;130;48;4966;25;4712;18;3502
4682;4057;48;4966;20;4712;17;3502
622;3005;48;4966;17;4712;17;3502
5125;8682;48;4966;21;4712;20;3502
4220;440;48;4966;23;4712;22;3502
6653;5093;48;4966;6;4712;5;3502
9642;6300;48;4966;12;4712;12;3502
5853;6116;48;4966;25;4712;24;3502
8061;1609;48;4966;6;4712;4;3502
3430;5506;48;4966;18;4712;17;3502
9749;3406;48;4966;20;4712;15;3502
7871;9074;48;4966;10;4712;6;3502
5294;2324;48;4966;20;4712;19;3502
8841;5721;48;4966;23;4712;21;3502
6482;5208;48;4966;22;4712;17;3502
4640;6089;48;4966;11;4712;11;3502
1084;4628;48;4966;17;4712;17;3502
2269;267;48;4966;6;4712;3;3502
232;3321;48;4966;17;4712;17;3502
5288;8375;48;4966;10;4712;4;3502
4790;2043;48;4966;6;4712;4;3502
859;3955;48;4966;30;4712;27;3502
2126;7545;48;4966;1;4712;1;3502
3922;8918;48;4966;15;4712;12;3502
6957;4935;48;4966;23;4712;24;3502
8559;9880;48;4966;14;4712;11;3502
3613;634;48;4966;8;4712;6;3502
3722;824;48;4966;12;4712;12;3502
4435;4751;48;4966;8;4712;7;3502
6773;9337;48;4966;26;4712;25;3502
2737;1592;48;4966;16;4712;7;3502
7757;6042;48;4966;25;4712;18;3502
4060;9684;48;4966;17;4712;9;3502
9340;9473;48;4966;1;4712;2;3502
7976;4746;48;4966;23;4712;16;3502
5164;7955;48;4966;14;4712;9;3502
4431;466;48;4966;8;4712;8;3502
1750;4722;48;4966;26;4712;22;3502
7424;2560;48;4966;8;4712;8;3502
6008;3891;48;4966;23;4712;18;3502
8036;4526;48;4966;12;4712;7;3502
3253;3339;48;4966;1;4712;2;3502
1244;9556;48;4966;24;4712;19;3502
6503;2694;48;4966;14;4712;11;3502
6407;743;48;4966;16;4712;16;3502
6160;5876;48;4966;9;4712;6;3502
4448;539;48;4966;20;4712;14;3502
1917;9265;48;4966;23;4712;24;3502
7827;5878;48;4966;24;4712;17;3502
9419;8863;48;4966;11;4712;6;3502
4080;1955;48;4966;12;4712;11;3502
1668;2145;48;4966;25;4712;25;3502
5224;4896;48;4966;1;4712;1;3502
5330;4598;48;4966;16;4712;13;3502
7092;1285;48;4966;15;4712;15;3502
5540;2737;48;4966;7;4712;7;3502
7446;3808;48;4966;3;4712;1;3502
238;4385;48;4966;13;4712;10;3502
2807;1489;48;4966;20;4712;20;3502
970;4882;48;4966;17;4712;12;3502
9247;3199;48;4966;26;4712;14;3502
9965;1087;48;4966;16;4712;13;3502
2003;9414;48;4966;13;4712;9;3502
9989;65;48;4966;11;4712;11;3502
3144;6142;48;4966;22;4712;23;3502
3838;265;48;4966;13;4712;13;3502
8741;2649;48;4966;28;4712;13;3502
5012;1638;48;4966;12;4712;9;3502
3495;9304;48;4966;22;4712;24;3502
418;7476;48;4966;12;4712;8;3502
5711;442;48;4966;19;4712;14;3502
8009;5361;48;4966;17;4712;13;3502
9494;6595;48;4966;23;4712;23;3502
8604;1117;48;4966;26;4712;20;3502
4160;645;48;4966;25;4712;20;3502
4120;7853;48;4966;11;4712;15;3502
8046;429;48;4966;17;4712;16;3502
2321;9708;48;4966;19;4712;14;3502
8573;4124;48;4966;8;4712;5;3502
7768;1455;48;4966;11;4712;7;3502
317;176;48;4966;3;4712;2;3502
9097;6083;48;4966;15;4712;14;3502
652;9615;48;4966;24;4712;18;3502
4832;6198;48;4966;25;4712;17;3502
7920;8192;48;4966;7;4712;6;3502
3451;6206;48;4966;16;4712;11;3502
7315;1814;48;4966;21;4712;21;3502
1563;8714;48;4966;25;4712;13;3502
1688;4137;48;4966;14;4712;14;3502
9380;6835;48;4966;19;4712;10;3502
5437;5826;48;4966;22;4712;19;3502
6468;3022;48;4966;18;4712;19;3502
5817;1411;48;4966;15;4712;10;3502
896;7873;48;4966;12;4712;11;3502
9924;2961;48;4966;14;4712;7;3502
9210;4719;48;4966;23;4712;18;3502
9254;8592;48;4966;24;4712;23;3502
9615;4546;48;4966;14;4712;7;3502
3095;5689;48;4966;12;4712;10;3502
6540;5716;48;4966;12;4712;6;3502
8598;3930;48;4966;17;4712;15;3502
5761;8634;48;4966;16;4712;11;3502
1334;7162;48;4966;13;4712;12;3502
7870;846;48;4966;16;4712;13;3502
2546;5271;48;4966;22;4712;18;3502
8090;9511;48;4966;7;4712;6;3502
3888;398;48;4966;4;4712;2;3502
7986;9703;48;4966;19;4712;18;3502
7043;4135;48;4966;23;4712;14;3502
7246;5713;48;4966;23;4712;20;3502
1931;3290;48;4966;12;4712;9;3502
143;2548;48;4966;22;4712;19;3502
8600;3761;48;4966;6;4712;6;3502
6501;681;48;4966;22;4712;19;3502
6988;5068;48;4966;18;4712;14;3502
9725;1989;48;4966;2;4712;1;3502
5134;9979;48;4966;26;4712;23;3502
6920;5947;48;4966;19;4712;11;3502
3498;3020;48;4966;13;4712;8;3502
5894;5809;48;4966;15;4712;11;3502
213;5505;48;4966;17;4712;8;3502
1537;4381;48;4966;12;4712;12;3502
3391;5053;48;4966;5;4712;2;3502
7127;877;48;4966;29;4712;15;3502
3985;9211;48;4966;17;4712;20;3502
4143;3072;48;4966;25;4712;21;3502
3046;1018;48;4966;23;4712;17;3502
4860;5683;48;4966;14;4712;10;3502
4838;5113;48;4966;23;4712;26;3502
5103;8620;48;4966;8;4712;7;3502
4190;219;48;4966;14;4712;5;3502
2182;1405;48;4966;16;4712;15;3502
1083;7463;48;4966;11;4712;7;3502
2451;2085;48;4966;28;4712;19;3502
2612;4832;48;4966;11;4712;6;3502
3112;2025;48;4966;15;4712;11;3502
7512;8251;48;4966;24;4712;24;3502
4414;3114;48;4966;23;4712;13;3502
2556;6962;48;4966;15;4712;13;3502
1669;5363;48;4966;12;4712;5;3502
135;6692;48;4966;20;4712;21;3502
8998;1906;48;4966;18;4712;16;3502
6361;9270;48;4966;22;4712;19;3502
1060;6640;48;4966;16;4712;12;3502
5893;1947;48;4966;0;4712;2;3502
5185;5039;48;4966;3;4712;4;3502
4112;6091;48;4966;14;4712;15;3502
4108;8223;48;4966;21;4712;12;3502
1058;8563;48;4966;10;4712;6;3502
5719;876;48;4966;23;4712;22;3502
3241;1080;48;4966;23;4712;18;3502
5175;8648;48;4966;4;4712;2;3502
492;2169;48;4966;17;4712;10;3502
7430;3393;48;4966;20;4712;13;3502
5165;4561;48;4966;6;4712;3;3502
3602;1502;48;4966;18;4712;17;3502
1016;3318;48;4966;11;4712;5;3502
3448;7067;48;4966;24;4712;22;3502
9192;2545;48;4966;26;4712;19;3502
3211;9646;48;4966;6;4712;3;3502
9289;698;48;4966;3;4712;1;3502
9758;2038;48;4966;17;4712;13;3502
4248;4511;48;4966;22;4712;20;3502
754;8768;48;4966;23;4712;20;3502
1494;9616;48;4966;19;4712;16;3502
1480;2469;48;4966;23;4712;25;3502
4251;6651;48;4966;17;4712;9;3502
3832;6355;48;4966;3;4712;1;3502
9768;7263;48;4966;4;4712;4;3502
666;2373;48;4966;20;4712;19;3502
965;6015;48;4966;3;4712;1;3502
5826;8066;48;4966;5;4712;3;3502
6729;3221;48;4966;4;4712;2;3502
8089;8496;48;4966;1;4712;0;3502
9687;9264;48;4966;19;4712;15;3502
8854;498;48;4966;22;4712;18;3502
1157;7963;48;4966;16;4712;15;3502
187;6693;48;4966;4;4712;2;3502
7640;1291;48;4966;24;4712;27;3502
4300;9043;48;4966;21;4712;20;3502
7724;4693;48;4966;22;4712;16;3502
2794;9250;48;4966;19;4712;17;3502
5040;7114;48;4966;21;4712;18;3502
9774;3549;48;4966;13;4712;8;3502
3598;6833;48;4966;17;4712;12;3502
4817;5020;48;4966;27;4712;28;3502
3255;1423;48;4966;14;4712;9;3502
2887;3154;48;4966;18;4712;17;3502
4413;5413;48;4966;19;4712;17;3502
1485;2611;48;4966;15;4712;7;3502
7306;613;48;4966;20;4712;20;3502
5080;8976;48;4966;9;4712;8;3502
7918;2434;48;4966;21;4712;22;3502
4540;2753;48;4966;28;4712;18;3502
6982;1636;48;4966;6;4712;5;3502
6894;9485;48;4966;15;4712;14;3502
9175;2517;48;4966;19;4712;17;3502
2177;1065;48;4966;17;4712;17;3502
443;2251;48;4966;18;4712;13;3502
1852;1323;48;4966;15;4712;11;3502
8210;8306;48;4966;4;4712;3;3502
7645;89;48;4966;22;4712;26;3502
6969;1413;48;4966;13;4712;8;3502
3543;9379;48;4966;23;4712;24;3502
9880;6361;48;4966;5;4712;3;3502
9047;6874;48;4966;24;4712;15;3502
197;3191;48;4966;2;4712;1;3502
661;8347;48;4966;24;4712;15;3502
5287;5427;48;4966;9;4712;8;3502
6677;764;48;4966;24;4712;24;3502
5653;5677;48;4966;25;4712;26;3502
5612;1378;48;4966;21;4712;21;3502
7356;2916;48;4966;5;4712;2;3502
8000;861;48;4966;13;4712;14;3502
4143;2386;48;4966;1;4712;0;3502
281;8433;48;4966;23;4712;20;3502
4473;872;48;4966;20;4712;14;3502
1156;9921;48;4966;2;4712;2;3502
702;5014;48;4966;23;4712;28;3502
2758;6089;48;4966;17;4712;11;3502
5519;9479;48;4966;21;4712;23;3502
524;2856;48;4966;22;4712;24;3502
6573;3607;48;4966;2;4712;1;3502
8353;2968;48;4966;6;4712;7;3502
5364;2898;48;4966;20;4712;20;3502
5066;3180;48;4966;14;4712;15;3502
921;9483;48;4966;18;4712;18;3502
475;5942;48;4966;2;4712;2;3502
2783;3925;48;4966;26;4712;18;3502
9724;4226;48;4966;22;4712;17;3502
770;4770;48;4966;23;4712;24;3502
9030;8802;48;4966;6;4712;3;3502
6390;4565;48;4966;6;4712;3;3502
9272;9766;48;4966;23;4712;23;3502
186;9318;48;4966;19;4712;16;3502
5654;8823;48;4966;16;4712;15;3502
4534;2530;48;4966;24;4712;24;3502
7488;2225;48;4966;5;4712;2;3502
8388;3931;48;4966;22;4712;12;3502
8385;3915;48;4966;11;4712;5;3502
1867;771;48;4966;24;4712;21;3502
2206;8708;48;4966;21;4712;12;3502
3013;6193;48;4966;19;4712;16;3502
4382;7660;48;4966;15;4712;8;3502
8339;1118;48;4966;17;4712;15;3502
2841;2876;48;4966;20;4712;19;3502
5671;2783;48;4966;21;4712;19;3502
3033;1619;48;4966;8;4712;4;3502
6766;879;48;4966;6;4712;4;3502
9997;7406;48;4966;24;4712;21;3502
3952;4775;48;4966;1;4712;0;3502
9837;2162;48;4966;20;4712;20;3502
6048;5341;48;4966;22;4712;11;3502
375;7721;48;4966;20;4712;21;3502
9023;5575;48;4966;23;4712;25;3502
232;3527;48;4966;22;4712;23;3502
8157;2570;48;4966;2;4712;1;3502
262;6232;48;4966;1;4712;1;3502
9183;868;48;4966;7;4712;6;3502
6922;3113;48;4966;9;4712;6;3502
764;4881;48;4966;18;4712;19;3502
6299;9327;48;4966;6;4712;4;3502
545;4366;48;4966;25;4712;24;3502
2821;4903;48;4966;15;4712;9;3502
1989;5640;48;4966;23;4712;19;3502
7145;9339;48;4966;8;4712;8;3502
7606;528;48;4966;25;4712;27;3502
5198;9806;48;4966;14;4712;10;3502
2082;6509;48;4966;23;4712;23;3502
7157;7989;48;4966;15;4712;9;3502
3266;7662;48;4966;22;4712;24;3502
6522;8929;48;4966;9;4712;5;3502
3297;5771;48;4966;15;4712;10;3502
4470;1629;48;4966;23;4712;22;3502
1882;870;48;4966;20;4712;12;3502
2929;3104;48;4966;11;4712;11;3502
4799;868;48;4966;13;4712;13;3502
8821;4704;48;4966;26;4712;23;3502
4998;7730;48;4966;21;4712;13;3502
5727;5316;48;4966;16;4712;16;3502
4926;9765;48;4966;21;4712;15;3502
7358;9283;48;4966;24;4712;22;3502
8527;9826;48;4966;7;4712;7;3502
3981;8046;48;4966;23;4712;22;3502
9855;1351;48;4966;24;4712;11;3502
877;2807;48;4966;16;4712;15;3502
4945;1956;48;4966;26;4712;25;3502
6987;1757;48;4966;17;4712;9;3502
4536;5993;48;4966;21;4712;16;3502
7346;5909;48;4966;1;4712;2;3502
9098;3614;48;4966;8;4712;7;3502
3033;4886;48;4966;20;4712;14;3502
4640;9209;48;4966;20;4712;19;3502
4877;4081;48;4966;20;4712;9;3502
3945;9007;48;4966;15;4712;12;3502
9113;6972;48;4966;2;4712;2;3502
589;522;48;4966;23;4712;20;3502
7777;1353;48;4966;11;4712;6;3502
2831;4675;48;4966;18;4712;9;3502
911;9175;48;4966;23;4712;15;3502
1372;477;48;4966;17;4712;15;3502
