source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
255;5385;18;6376;5321;50;15;3974;5321;50
3663;2347;23;9377;11584;103;39;7400;11584;103
1803;8116;16;3639;4857;43;7;1841;4857;43
1813;9646;21;9361;8585;75;22;5892;8585;75
6651;8897;0;91;566;5;1;47;566;5
4528;4665;19;7789;7011;67;23;6225;7011;67
195;361;20;8225;8959;82;21;5950;8959;82
9363;6980;19;7180;5822;55;16;4046;5822;55
927;4201;22;9816;10885;102;26;7174;10885;102
6340;3095;9;2866;3971;36;8;1987;3971;36
2756;9870;19;7761;8516;79;21;6139;8516;79
2704;9604;16;4335;4072;38;11;2352;4072;38
3380;6638;21;9106;7095;65;28;5319;7095;65
4383;7342;19;3108;3915;47;17;2166;3915;47
8928;70;41;9558;11867;101;32;7471;11867;101
6754;3781;16;5051;7792;72;16;4432;7792;72
2313;1292;22;8649;9066;98;30;5835;9066;98
8777;8751;15;3300;4943;45;21;2843;4943;45
5743;1808;35;7542;7362;68;30;5786;7362;68
7537;9669;25;4422;4898;40;14;1784;4898;40
9114;2836;23;5751;5539;49;30;3612;5539;49
3450;6903;5;637;1669;14;4;405;1669;14
9879;4405;6;847;1795;19;4;359;1795;19
7383;2413;20;4235;3927;35;11;2177;3927;35
3978;2036;19;8061;7610;68;18;4680;7610;68
207;7739;10;3521;5126;47;10;2748;5126;47
9586;7718;19;8278;9228;79;22;5921;9228;79
5072;3439;16;6146;4668;46;12;2618;4668;46
9946;1444;19;4681;6929;63;26;4019;6929;63
531;9307;43;7856;8808;56;29;4300;8808;56
3307;4720;2;529;1360;12;2;272;1360;12
874;9305;15;5537;4625;49;12;2985;4625;49
4063;8373;2;339;1654;17;1;297;1654;17
7638;9520;14;5567;7459;66;17;4571;7459;66
8960;25;12;3958;4478;46;11;2534;4478;46
7510;4562;30;7415;7926;76;42;6399;7926;76
6495;4018;21;7632;8545;80;18;5217;8545;80
9705;9807;21;8829;7073;57;16;4595;7073;57
4625;1633;1;126;659;6;0;79;659;6
1397;42;5;1248;2094;21;2;523;2094;21
8147;1360;15;5049;5252;49;14;3569;5252;49
1472;1205;4;1318;2139;24;4;638;2139;24
8863;5844;19;7525;9014;80;21;5552;9014;80
5339;11;23;8535;6464;58;19;4778;6464;58
23;3359;14;4886;5586;52;19;3486;5586;52
4046;9018;29;8063;7222;61;22;5719;7222;61
3485;3173;19;5059;4254;38;15;2083;4254;38
158;2956;20;3679;3802;34;15;1990;3802;34
8293;9000;22;9602;11143;96;36;7415;11143;97
9819;4608;13;2571;5069;47;14;2241;5069;47
4834;5266;15;3595;4523;40;9;1939;4523;40
7415;170;2;480;1311;11;1;263;1311;11
9821;5662;11;3561;4804;47;9;2369;4804;47
2769;2915;4;1265;2765;24;5;880;2765;24
3093;2020;12;4551;5150;46;11;2734;5150;46
639;6366;12;4118;4060;38;10;2361;4060;38
8416;2991;16;5539;6634;59;22;3778;6634;59
5274;3577;33;6793;8450;23;27;3696;8450;23
879;3501;4;608;1506;13;3;331;1506;13
1523;7324;9;2034;3628;35;6;1389;3628;35
7839;3682;22;9817;10273;96;25;7218;10273;96
2356;1041;12;3533;5864;53;11;3147;5864;53
9836;5481;1;98;587;7;1;55;587;7
6449;9280;20;8614;7300;65;22;6158;7300;65
8352;7737;3;1183;2522;24;4;757;2522;24
236;4597;18;6818;7068;70;20;5285;7068;70
889;8591;20;8382;6594;53;18;4921;6594;53
8312;6608;20;8250;8620;75;23;6455;8620;75
3065;2654;22;8637;7875;69;23;6415;7875;69
2950;3337;17;5851;4631;47;10;2456;4631;47
8023;8800;3;893;1782;18;3;475;1782;18
1787;8638;20;9802;10047;89;25;7095;10047;89
5539;4391;3;541;1736;13;1;341;1736;13
5683;7995;19;8367;8635;86;24;6736;8635;86
854;9892;18;7432;5515;50;14;3500;5515;50
5806;5413;29;6794;5333;45;30;3802;5333;45
3575;6963;39;8375;9011;78;35;6775;9011;78
1448;5475;2;821;1736;16;2;441;1736;16
3530;897;16;6326;8321;72;25;5454;8321;72
6231;2889;26;8162;7314;65;22;5970;7314;65
4020;1323;4;1489;2704;22;4;1030;2704;22
6461;3362;21;9082;10140;85;24;7077;10140;85
1241;981;6;2156;2822;25;4;805;2822;25
7069;6425;6;1720;3590;33;9;1474;3590;33
7894;2884;27;4923;4263;45;16;2150;4263;45
5099;9252;36;6964;8047;72;34;4841;8047;72
2971;537;11;1832;2583;24;5;962;2583;24
364;3246;18;6337;6175;52;15;3831;6175;52
5056;1274;19;8383;7794;66;20;5335;7794;66
1021;4000;4;1294;2209;22;2;499;2209;22
1624;4030;15;5295;5765;54;13;3757;5765;54
5711;5659;14;4815;5871;53;13;3502;5871;53
9859;7204;19;8499;8931;84;19;5341;8931;84
9103;6244;16;6767;7851;73;16;4658;7851;73
5773;8145;19;9228;7907;69;20;5661;7907;69
2020;9532;16;6360;7530;68;16;4349;7530;68
9108;7316;11;3431;3665;33;8;1861;3665;33
4818;8427;20;8877;10493;97;29;7060;10493;97
1207;6392;28;7909;7072;67;33;4560;7072;67
1739;8825;14;2113;3238;31;11;1433;3238;31
329;8181;32;6330;8374;73;33;4599;8374;73
213;3913;14;2213;2795;25;10;1074;2795;25
4901;1475;28;8670;8180;72;30;6446;8180;72
5943;8514;28;7081;7984;74;23;6107;7984;74
6236;9741;15;4525;4577;45;12;2999;4577;45
8077;9338;3;1009;1915;19;2;540;1915;19
1161;5694;3;522;1393;14;1;268;1393;14
7115;4625;19;8700;6903;54;20;5470;6903;54
6614;3626;16;6577;5453;49;13;3531;5453;49
4093;7016;3;482;1439;14;2;311;1439;14
4616;299;2;477;1212;12;1;263;1212;12
477;6957;13;4740;4131;40;9;2415;4131;40
1796;9687;3;832;1735;17;2;423;1735;17
7214;9748;1;378;2160;14;1;271;2160;14
1429;474;11;3534;4488;42;9;2330;4488;42
6965;6627;2;398;1245;12;2;255;1245;12
8166;3126;2;462;1284;17;1;223;1284;17
7816;3466;16;5483;4576;38;17;2930;4576;38
3513;1875;20;3918;4935;48;18;2542;4935;48
1198;5501;26;9848;10629;95;25;7099;10629;95
8314;9796;0;267;1009;11;2;135;1009;11
7830;4895;17;7052;7919;73;19;4997;7919;73
2414;8;13;4610;5940;57;16;3678;5940;57
1284;4941;23;4902;5667;47;16;3557;5667;47
7589;3337;21;8528;6294;59;16;4032;6294;60
4246;1044;6;1217;2594;23;7;779;2594;23
1438;7045;13;1836;3152;31;9;1235;3152;31
8805;3872;31;7982;7404;66;21;5774;7404;66
3994;3079;14;4940;5912;61;11;3074;5912;61
9462;1586;19;8376;6734;67;17;4636;6734;67
1592;4770;41;8775;9145;90;38;7004;9145;90
1504;3884;33;7558;5182;49;23;2942;5182;49
5712;7097;3;512;1383;13;3;293;1383;13
5160;5148;25;6127;6180;58;16;4251;6180;58
6555;3117;12;4273;5352;51;11;2654;5352;51
5704;8756;20;8595;9825;92;25;7126;9825;93
7615;9507;9;2986;3852;38;8;2080;3852;38
6414;8898;20;9459;10227;100;24;6971;10227;100
8105;3121;8;1853;2664;24;7;1056;2664;24
3744;7873;20;6649;7325;67;21;5407;7325;66
9571;6390;4;1030;1920;22;3;573;1920;22
5198;9450;22;9770;9788;93;25;7043;9788;93
7717;8019;19;7264;6119;53;16;3962;6119;53
7744;584;20;9590;9473;91;21;5847;9473;89
7079;8618;17;6351;6710;57;14;3774;6710;57
9390;103;17;6292;6200;56;21;4883;6200;56
9060;5617;22;4045;3797;37;15;1798;3797;37
494;7048;16;2662;3087;30;8;1348;3087;30
2123;1379;17;5835;6588;61;12;3132;6588;60
9096;5780;11;3304;3708;36;10;1747;3708;36
7279;6435;7;1322;2199;21;4;691;2199;21
7222;2234;14;2661;3461;34;10;1530;3461;34
5487;558;11;2423;2992;28;6;1325;2992;28
2183;2487;6;1945;4544;38;8;1754;4544;38
2319;9740;13;5143;7752;74;16;4509;7752;74
9874;6721;3;1120;1990;16;3;543;1990;16
1653;3154;17;5974;5558;54;16;4194;5558;54
6120;3568;11;3568;3663;27;8;1819;3663;27
512;7864;14;5614;5502;47;16;4238;5502;47
4738;1257;11;3103;4141;43;13;2209;4141;43
3969;130;26;8449;6343;53;19;4808;6343;53
4682;4057;17;6420;6270;56;15;4197;6270;56
622;3005;14;5015;6197;59;17;4013;6197;59
5125;8682;25;6991;7611;57;27;5283;7611;57
4220;440;17;6351;8885;80;21;5607;8885;80
6653;5093;6;1555;3288;30;7;1148;3288;30
9642;6300;10;3306;5755;56;12;2951;5755;56
5853;6116;19;8951;9641;85;26;7263;9641;85
8061;1609;4;1646;2475;24;4;816;2475;24
3430;5506;15;5284;6711;65;22;4660;6711;65
9749;3406;21;6779;7477;72;18;4133;7477;72
7871;9074;8;2573;3627;39;5;1513;3627;39
5294;2324;24;6556;6763;59;23;4213;6763;59
8841;5721;21;7784;7879;73;25;5966;7879;73
6482;5208;20;7614;5710;55;16;4366;5710;55
4640;6089;9;2947;4990;46;10;2495;4990;46
1084;4628;14;5112;6174;55;17;4456;6174;55
2269;267;5;1475;2286;21;3;690;2286;21
232;3321;15;5654;7739;63;17;4553;7739;63
5288;8375;7;2345;2989;30;5;1138;2989;30
4790;2043;5;1404;2330;23;4;783;2330;23
859;3955;20;8983;7384;73;20;5496;7384;73
2126;7545;1;191;991;9;0;157;991;9
3922;8918;12;4075;5953;58;11;2745;5953;58
6957;4935;27;8380;7906;75;50;6350;7906;75
8559;9880;19;3492;4981;51;16;2810;4981;51
3613;634;13;2191;2819;26;11;1112;2819;26
3722;824;20;3304;4818;43;20;2883;4818;43
4435;4751;14;2129;3842;32;11;1446;3842;32
6773;9337;40;9859;9880;92;43;6779;9880;92
2737;1592;9;2889;3224;33;6;1397;3224;33
7757;6042;21;7987;6562;59;25;4524;6562;59
4060;9684;20;4467;3974;33;12;2187;3974;33
9340;9473;2;329;1116;12;1;189;1116;12
7976;4746;19;7247;6907;66;15;4336;6907;66
5164;7955;13;3986;3744;30;7;1867;3744;30
4431;466;8;2299;5009;42;7;2053;5009;42
1750;4722;21;9851;9724;86;23;6557;9724;86
7424;2560;7;2130;4029;37;8;1729;4029;37
6008;3891;17;6635;7297;69;17;4400;7297;70
8036;4526;11;3168;4285;45;11;1786;4285;45
3253;3339;4;452;1238;16;3;227;1238;15
1244;9556;38;8378;7621;74;37;5216;7621;74
6503;2694;21;4083;4275;37;12;2574;4275;37
6407;743;17;5109;6669;59;19;4305;6669;59
6160;5876;8;2405;3798;32;7;1571;3798;32
4448;539;19;6238;6260;53;14;3550;6260;53
1917;9265;20;9095;7529;64;22;5812;7529;64
7827;5878;22;6886;5753;59;23;3884;5753;59
9419;8863;16;3189;3483;34;8;1370;3483;34
4080;1955;11;3445;5060;45;12;3077;5060;45
1668;2145;21;9698;10871;105;24;7386;10871;105
5224;4896;1;310;1334;13;1;215;1334;13
5330;4598;15;5105;4571;39;11;2893;4571;39
7092;1285;14;4641;5879;56;13;3788;5879;56
5540;2737;6;1951;3489;35;6;1345;3489;35
7446;3808;2;658;1550;16;3;385;1550;16
238;4385;11;3043;4797;37;13;2249;4797;37
2807;1489;23;6072;6140;60;21;4971;6140;60
970;4882;14;4472;4972;45;12;3081;4972;45
9247;3199;21;9144;6180;56;13;3580;6180;56
9965;1087;13;4799;5029;46;13;3155;5029;46
2003;9414;11;3492;3816;33;8;2160;3816;33
9989;65;10;3215;4493;44;11;2700;4493;44
3144;6142;20;8877;9746;87;24;6874;9746;87
3838;265;12;3820;5330;49;13;3345;5330;49
8741;2649;20;8618;5658;53;13;3275;5658;53
5012;1638;10;3326;4495;39;8;1869;4495;39
3495;9304;20;8546;9574;83;22;6566;9574;83
418;7476;9;3126;4196;43;9;2079;4196;43
5711;442;15;6240;7091;62;15;3896;7091;62
8009;5361;15;4985;5466;50;12;3043;5466;50
9494;6595;19;8274;8564;82;23;6630;8564;82
8604;1117;19;8209;9028;88;18;5321;9028;88
4160;645;21;9916;8809;80;21;5850;8809;81
4120;7853;10;3371;4303;33;11;2485;4303;33
8046;429;15;5476;6431;55;15;4126;6431;54
2321;9708;15;5550;5037;43;14;3462;5037;43
8573;4124;7;2005;2704;25;9;1008;2704;26
7768;1455;11;2957;3277;32;8;1540;3277;32
317;176;2;659;1562;18;2;366;1562;18
9097;6083;14;4509;5294;44;14;3422;5294;44
652;9615;18;6491;6096;55;19;4885;6096;55
4832;6198;21;8631;6362;68;17;4768;6362;68
7920;8192;7;1724;2959;31;4;1129;2959;31
3451;6206;13;4605;4548;38;12;2722;4548;38
7315;1814;18;7816;8917;82;21;6290;8917;82
1563;8714;22;9517;6627;64;14;3598;6627;64
1688;4137;12;3820;5978;56;12;3322;5978;58
9380;6835;15;5813;4842;43;10;2492;4842;42
5437;5826;25;6886;6695;56;24;5463;6695;56
6468;3022;16;6101;8799;82;18;5126;8799;82
5817;1411;12;4169;4740;43;11;2668;4740;43
896;7873;10;3320;4361;42;11;2604;4361;42
9924;2961;12;3763;3624;33;5;1366;3624;33
9210;4719;21;9315;7155;72;22;5226;7155;72
9254;8592;29;8493;8144;73;28;6149;8144;73
9615;4546;12;2913;3301;32;8;1300;3301;32
3095;5689;21;3293;4580;42;18;2470;4580;42
6540;5716;19;3350;3468;33;12;1504;3468;33
8598;3930;28;4802;6155;57;26;3795;6155;57
5761;8634;17;5423;5796;53;12;2883;5796;53
1334;7162;11;3427;6073;60;12;3097;6073;60
7870;846;15;4710;5842;49;14;3458;5842;49
2546;5271;25;7505;6882;56;25;5033;6882;56
8090;9511;7;1990;3409;35;5;1342;3409;35
3888;398;3;915;2070;24;3;634;2070;24
7986;9703;19;4985;6198;56;21;3396;6198;56
7043;4135;28;7949;5651;51;14;3657;5651;51
7246;5713;20;7830;7024;62;20;5620;7024;62
1931;3290;11;3555;4195;41;8;2045;4195;41
143;2548;25;8275;8718;76;38;5223;8718;76
8600;3761;9;1384;2871;26;9;1062;2871;26
6501;681;31;7679;7204;67;19;5123;7204;67
6988;5068;16;5385;6264;61;12;3516;6264;61
9725;1989;1;212;895;11;1;133;895;11
5134;9979;21;8355;7624;72;21;5948;7624;72
6920;5947;16;5595;4470;39;12;2819;4470;39
3498;3020;19;3980;3831;30;15;2067;3831;30
5894;5809;25;4539;4843;53;15;2777;4843;53
213;5505;13;4666;4155;38;8;1693;4155;38
1537;4381;9;3325;5568;55;11;2985;5568;55
3391;5053;4;984;2270;17;3;511;2270;17
7127;877;15;5078;7619;55;15;3810;7619;55
3985;9211;13;4435;5409;52;11;2975;5409;52
4143;3072;17;6495;7694;77;20;5441;7694;77
3046;1018;23;6989;6084;53;23;4068;6084;53
4860;5683;19;3594;4155;40;12;2087;4155;40
4838;5113;24;8404;8507;78;43;6579;8507;78
5103;8620;15;2196;3275;29;12;1475;3275;29
4190;219;16;2402;3124;31;10;1234;3124;31
2182;1405;25;4257;5906;52;20;3657;5906;52
1083;7463;8;2581;3054;29;5;1262;3054;29
2451;2085;23;9729;7238;69;26;4739;7238;69
2612;4832;11;2756;3153;31;8;1370;3153;31
3112;2025;14;4314;6232;16;15;2616;6232;16
7512;8251;32;8695;9412;87;32;6729;9412;87
4414;3114;19;8150;6406;68;12;3137;6406;68
2556;6962;12;4026;5538;47;12;3257;5538;47
1669;5363;10;3290;3676;28;4;1370;3676;28
135;6692;18;5996;6816;58;27;5083;6816;58
8998;1906;21;5089;6319;58;18;4191;6319;58
6361;9270;22;7223;6052;56;20;4641;6052;56
1060;6640;19;4309;5495;54;19;3035;5495;54
5893;1947;1;177;767;6;2;82;767;6
5185;5039;4;1001;2491;24;4;694;2491;24
4112;6091;13;4227;6713;62;14;3799;6713;62
4108;8223;18;7020;5107;47;12;3134;5107;46
1058;8563;7;2508;3031;27;7;1284;3031;27
5719;876;21;9560;7385;62;17;4841;7385;62
3241;1080;19;8621;9741;91;17;4930;9741;91
5175;8648;3;692;1564;15;2;369;1564;15
492;2169;14;4897;4655;46;9;2340;4655;46
7430;3393;17;6579;4962;45;13;3209;4962;45
5165;4561;4;1384;2246;19;4;715;2246;19
3602;1502;15;5185;5946;64;17;4511;5946;64
1016;3318;8;2471;2990;30;6;1241;2990;30
3448;7067;20;9720;8816;82;22;6434;8816;82
9192;2545;19;7668;6217;56;17;4455;6217;56
3211;9646;5;1532;2333;18;2;583;2333;18
9289;698;2;541;1398;13;2;292;1398;13
9758;2038;14;5451;5194;46;13;3546;5194;46
4248;4511;19;7714;6658;61;19;5046;6658;61
754;8768;21;7791;6771;60;20;5667;6771;61
1494;9616;17;6262;5961;55;16;3949;5961;55
1480;2469;20;8611;9715;90;24;6946;9715;90
4251;6651;13;4137;3908;32;9;2088;3908;32
3832;6355;1;576;1460;15;2;296;1460;15
9768;7263;2;1104;2675;23;4;800;2675;23
666;2373;16;5863;6907;65;20;5153;6907;65
965;6015;3;725;1640;13;3;360;1640;13
5826;8066;7;1144;2055;20;4;580;2055;20
6729;3221;5;955;1867;17;4;447;1867;17
8089;8496;1;180;843;9;1;122;843;9
9687;9264;32;5707;5477;48;28;3898;5477;48
8854;498;21;7247;9009;86;19;5172;9009;86
1157;7963;16;4484;5812;56;18;4036;5812;56
187;6693;2;705;1564;16;3;349;1564;16
7640;1291;22;9174;9472;80;24;6954;9472;80
4300;9043;19;6931;7854;68;20;5211;7854;68
7724;4693;28;7449;9318;86;30;4563;9318;86
2794;9250;32;6058;6097;52;27;4236;6097;52
5040;7114;20;7066;6971;63;22;5010;6971;63
9774;3549;15;3965;3794;41;8;1868;3794;41
3598;6833;14;5240;5116;48;13;3160;5116;48
4817;5020;20;8759;8964;81;24;6820;8964;81
3255;1423;10;3569;4775;43;9;2468;4775;43
2887;3154;16;5845;6260;60;16;4411;6260;60
4413;5413;22;6442;5869;49;17;4474;5869;49
1485;2611;12;4076;3838;33;9;1839;3838;33
7306;613;15;6197;7636;62;19;5371;7636;62
5080;8976;8;2439;4173;40;8;2079;4173;39
7918;2434;18;7564;7762;66;22;6187;7762;66
4540;2753;21;9365;7765;73;17;4674;7765;73
6982;1636;5;1484;2335;21;4;849;2335;21
6894;9485;14;4851;5302;45;13;3321;5302;45
9175;2517;16;6185;6356;60;17;4635;6356;60
2177;1065;15;5307;6327;64;17;4607;6327;64
443;2251;15;5073;5093;44;14;3505;5093;44
1852;1323;12;4136;4471;40;10;2605;4471;40
8210;8306;4;985;1897;16;3;493;1897;16
7645;89;19;8392;8571;78;21;6401;8571;78
6969;1413;10;3431;3585;34;8;1846;3585;34
3543;9379;21;8903;8801;83;22;6640;8801;83
9880;6361;5;1271;2096;21;3;643;2096;21
9047;6874;21;9693;7358;65;16;3776;7358;65
197;3191;1;453;1250;13;1;249;1250;13
661;8347;22;8691;6940;51;15;3926;6940;51
5287;5427;9;2703;3876;34;9;1883;3876;34
6677;764;29;9553;9911;94;47;6876;9911;94
5653;5677;40;9617;11611;109;52;7371;11611;109
5612;1378;31;7111;7076;59;22;5829;7076;59
7356;2916;4;1008;1954;17;3;497;1954;17
8000;861;12;3945;5785;58;12;3454;5785;58
4143;2386;0;48;423;6;1;49;423;6
281;8433;20;8827;9110;82;19;5473;9110;82
4473;872;17;6257;7002;66;14;4018;7002;66
1156;9921;2;583;1448;15;1;372;1448;15
702;5014;21;9778;11160;108;24;7246;11160;108
2758;6089;13;4631;4213;35;10;2448;4213;35
5519;9479;18;7571;9068;81;26;6655;9068;81
524;2856;23;8491;8098;72;22;6594;8098;72
6573;3607;2;392;1182;13;1;201;1182;13
8353;2968;5;1733;3513;32;7;1441;3513;32
5364;2898;19;6212;6977;64;28;4937;6977;64
5066;3180;20;4127;6708;67;26;3613;6708;67
921;9483;22;5665;6658;51;17;4482;6658;51
475;5942;0;178;1038;10;0;120;1038;10
2783;3925;22;9005;8847;55;25;4609;8847;55
9724;4226;29;8746;8225;71;21;4782;8225;72
770;4770;20;8859;9769;88;24;6934;9769;88
9030;8802;6;1635;2573;25;3;870;2573;25
6390;4565;5;1265;2364;23;3;813;2364;23
9272;9766;21;9157;8291;65;23;6286;8291;65
186;9318;17;6648;5904;53;15;3883;5904;53
5654;8823;10;4009;7212;64;15;3624;7212;64
4534;2530;20;9055;10192;103;24;7123;10192;103
7488;2225;4;1045;1941;20;2;551;1941;20
8388;3931;18;8024;5583;52;12;3212;5583;52
8385;3915;6;2036;3421;32;4;1355;3421;32
1867;771;20;8618;7056;59;20;5617;7056;60
2206;8708;17;6630;5260;50;19;3017;5260;50
3013;6193;24;5954;7669;72;24;4273;7669;72
4382;7660;14;3118;3806;41;9;2003;3806;41
8339;1118;14;4504;6121;55;16;3976;6121;55
2841;2876;20;7071;6904;67;20;4980;6904;67
5671;2783;28;7506;7207;73;28;5298;7207;65
3033;1619;7;1771;3245;29;6;1272;3245;29
6766;879;4;1379;2977;27;3;1031;2977;27
9997;7406;24;9361;9451;78;30;6136;9451;78
3952;4775;1;74;504;7;0;42;504;7
9837;2162;22;6549;6878;62;20;5376;6878;62
6048;5341;18;5139;4304;36;17;2583;4304;36
375;7721;28;7173;7367;68;25;5836;7367;68
9023;5575;22;9766;10263;96;37;7155;10263;96
232;3527;23;7676;9215;88;21;6182;9215;88
8157;2570;2;367;1136;11;1;172;1136;11
262;6232;0;199;877;10;1;84;877;10
9183;868;6;2049;2853;27;4;1146;2853;27
6922;3113;9;2681;3120;28;6;1397;3120;28
764;4881;15;5586;7214;64;18;4799;7214;64
6299;9327;5;1624;3279;33;4;971;3279;33
545;4366;20;7891;8345;78;23;6430;8345;78
2821;4903;12;3749;3690;39;9;1918;3690;39
1989;5640;22;8981;7533;73;19;4797;7533;73
7145;9339;7;2275;4865;48;9;2017;4865;48
7606;528;21;9861;11392;105;25;7414;11392;105
5198;9806;12;3899;4582;41;9;2208;4582;41
2082;6509;21;9937;9676;93;20;6288;9676;93
7157;7989;10;3420;3754;34;8;2067;3754;34
3266;7662;28;8062;8468;75;38;6554;8468;75
6522;8929;10;2354;2920;24;5;1174;2920;24
3297;5771;12;4946;5447;49;9;2336;5447;49
4470;1629;19;8294;7727;70;22;6035;7727;70
1882;870;18;6736;4888;50;14;2912;4888;50
2929;3104;11;3203;5373;43;12;2752;5373;43
4799;868;12;3687;6287;55;13;3275;6287;55
8821;4704;24;9708;9271;80;36;6282;9271;80
4998;7730;25;6898;5136;46;14;3518;5136;46
5727;5316;15;5394;6467;54;16;4533;6467;54
4926;9765;17;6968;6578;65;15;3816;6578;65
7358;9283;18;7362;9247;85;22;6166;9247;85
8527;9826;6;1838;4020;41;6;1559;4020;41
3981;8046;19;8298;9569;79;23;6025;9569;79
9855;1351;22;4707;4351;40;22;2740;4351;40
877;2807;24;4292;5838;53;27;3723;5838;53
4945;1956;40;9727;9697;79;24;6309;9697;79
6987;1757;13;4415;4228;40;9;2194;4228;40
4536;5993;17;6434;5325;49;16;3877;5325;49
7346;5909;0;130;950;10;1;94;950;10
9098;3614;7;2282;2872;30;6;1149;2872;30
3033;4886;20;6203;6783;67;15;3693;6783;67
4640;9209;16;5356;7145;75;17;4549;7145;75
4877;4081;15;5162;4302;38;11;2066;4302;38
3945;9007;18;4095;5301;42;17;2911;5301;42
9113;6972;5;681;1569;16;2;336;1569;16
589;522;27;7504;7150;62;21;5545;7150;62
7777;1353;7;2294;2887;27;4;1152;2887;27
